campaign_id,campaign_name,campaign_type,start_date,end_date,target_segment,budget,impressions,clicks,conversions,conversion_rate,roi,campaign_duration_days,ctr,click_to_conversion_rate,cost_per_conversion
61d4a246-a511-45e9-a070-c70a2423cc5c,VIP Special 2021,Online Display Ads,2021-09-21,2021-10-05,Kitchen Enthusiasts,21709.49,1576749.0,9504.0,262.0,2.76,305.57,14,0.6027592216643232,2.7567340067340065,82.86064885496184
248a17d2-cf4a-41c7-bd29-026b068cac18,Limited Time Bonanza 2021,Print Advertisement,2020-08-05,2020-10-04,Adults (26-40),48248.05,823406.0,5400.0,190.0,3.52,8.97,60,0.6558125639113633,3.5185185185185186,253.93710526315792
c97a0509-d382-4561-91ec-a6222a68fd01,Black Friday Special 2020,Influencer Marketing,2022-07-09,2022-07-23,Kitchen Enthusiasts,62819.66,4449491.0,9499.0,189.0,1.99,-31.81,14,0.21348509301400992,1.989683124539425,332.37915343915347
94f7c731-d703-4f45-bea6-8bad1da841fb,Black Friday Extravaganza 2020,Email Marketing,2020-06-15,2020-06-29,West Coast,29567.53,2926153.0,84259.0,3039.0,3.61,2436.83,14,2.8795145024884206,3.606736372375651,9.729361632115827
7d3ac782-2b61-42e6-9ae6-9f5f7b019434,Clearance Event 2021,Email Marketing,2021-10-12,2021-10-26,Home Improvement,32420.18,859205.0,24022.0,1143.0,4.76,1036.17,14,2.7958403407801398,4.758138373157939,28.36411198600175
8b5d0307-5d82-444b-a427-925be4fcfcc3,Black Friday Sale 2021,Influencer Marketing,2021-11-09,2021-12-24,Adults (26-40),49509.08,2855238.0,2935.0,96.0,3.27,-50.03,45,0.10279353244808313,3.2708688245315165,515.7195833333334
2985e794-ed8c-46b9-91d1-b052bfdae49a,Flash Extravaganza 2023,Social Media,2021-10-10,2021-10-17,Young Adults (18-25),32328.47,644804.0,4175.0,146.0,3.5,63.24,7,0.6474835764046128,3.4970059880239517,221.42787671232878
88c9084c-bc99-445b-98b5-6c3c34259744,Fall Collection 2020,Online Display Ads,2021-02-20,2021-04-21,East Coast,36948.1,1876893.0,2705.0,129.0,4.77,1.74,60,0.14412116194157046,4.768946395563771,286.4193798449612
0c7de89e-aba6-4df6-b76a-d50f3f5fb867,Limited Time Blowout 2020,Search Engine Marketing,2025-01-18,2025-02-26,Middle-aged (41-60),41806.13,3764537.0,0.0,30865.0,12.63,11773.16,39,0.0,0.0,1.3544833954317186
73a576ba-7465-44a1-b779-949e87bfc8d8,VIP Bonanza 2024,Influencer Marketing,2020-09-18,2020-11-02,Technology Enthusiasts,57749.11,658882.0,1067.0,30.0,2.81,-84.37,45,0.161940984880449,2.8116213683223994,1924.9703333333334
264f4b08-c816-447e-8e6c-db5b5d7114c5,Exclusive Collection 2024,Unknown,2020-04-19,2020-04-26,Technology Enthusiasts,17138.09,125872.0,3930.0,215.0,5.47,62.05,7,3.1222193974831574,5.470737913486006,79.7120465116279
eae02689-7676-429b-adc9-235703811518,Summer Special 2024,TV Advertisement,2022-06-29,2022-08-28,Midwest,89558.81,4948697.0,18045.0,720.0,3.99,271.89,60,0.3646414399588417,3.99002493765586,124.38723611111111
763bbec3-5737-4e26-bc22-a157d709f264,New Year Bonanza 2023,In-Store Promotion,2024-11-09,2024-12-24,Southern States,25282.6,907743.0,3887.0,1520.0,39.1,1890.77,45,0.4282048994043468,39.10470800102907,16.633289473684208
aa0f2ebc-4d9c-4493-9d2f-ce80fa729982,Exclusive Bonanza 2022,Print Advertisement,2022-12-20,2023-01-03,Kitchen Enthusiasts,43309.54,3342409.0,12703.0,428.0,3.37,93.9,14,0.3800552236425883,3.369282846571676,101.19051401869159
597f3c44-49c9-4d2a-bddd-8c616934c8f6,Black Friday Extravaganza 2023,Influencer Marketing,2023-09-27,2023-10-11,High-Value Customers,21197.95,1945452.0,8896.0,93.0,1.05,341.56,14,0.45727162633670737,1.0454136690647482,227.93494623655914
751d87f4-c7d1-4923-bd08-44963e0eab4b,Anniversary Special 2023,TV Advertisement,2023-06-07,2023-06-14,Middle-aged (41-60),130993.67,3124120.0,14219.0,586.0,4.12,95.15,7,0.45513616634444254,4.121246219846684,223.53868600682594
8f8cbdaf-da5f-478e-99a6-bd36ffe08e77,Exclusive Promotion 2023,SMS Marketing,2023-11-27,2023-12-27,Kitchen Enthusiasts,26727.1,1686883.0,12059.0,472.0,3.91,647.2,30,0.7148687846163604,3.914089062111286,56.62521186440678
a46c8f76-c7e4-43fb-bcea-3b134178e7fb,Holiday Collection 2020,Search Engine Marketing,2022-03-03,2022-03-10,New Customers,18066.65,721363.0,38987.0,3916.0,10.04,8409.83,7,5.40462984655437,10.044373765614178,4.613546986721144
f9fcda00-bff1-469d-a688-1b1ff553402b,Holiday Bonanza 2022,In-Store Promotion,2024-11-22,2024-11-29,All Customers,8661.33,299407.0,0.0,195.0,39.63,236.26,7,0.0,0.0,44.41707692307692
a43e8a8c-0f96-40c2-9456-b6cdff6afac3,Weekend Collection 2020,Influencer Marketing,2022-10-24,2022-12-08,Southern States,70281.03,2467489.0,7328.0,336.0,4.59,23.34,45,0.2969820736789505,4.585152838427948,209.16973214285713
54560f9e-114a-41da-9775-ae932ea549cb,New Year Sale 2020,Search Engine Marketing,2024-03-26,2024-05-25,Inactive Customers,47180.97,2526923.0,149983.0,21705.0,14.47,7946.05,60,5.935400485095905,14.471640119213511,2.173737387698687
ab819a82-dc51-4f12-b44f-9cc694bf2fab,New Year Collection 2021,Radio Advertisement,2021-06-17,2021-06-24,East Coast,125362.02,1140443.0,9844.0,108.0,1.1,-67.99,7,0.8631733457963265,1.0971149939049167,1160.7594444444444
0a6c0dfa-8740-4ced-8d20-08ed838e912c,New Year Event 2021,In-Store Promotion,2020-12-14,2021-02-12,Young Adults (18-25),5011.24,409539.0,2871.0,649.0,22.61,1520.44,60,0.7010321361335551,22.60536398467433,7.721479198767334
6d7d439f-f794-4254-a356-3ee927853d78,Black Friday Extravaganza 2022,Online Display Ads,2020-04-14,2020-04-28,East Coast,45314.64,1026072.0,6765.0,324.0,4.79,202.22,14,0.6593104577456553,4.789356984478936,139.85999999999999
f9a3dcc4-9d7d-427b-badf-0a4f3d531290,Fall Promotion 2022,Online Display Ads,2023-12-29,2024-02-27,Adults (26-40),33128.5,1151619.0,2404.0,38.0,1.58,223.56,60,0.20874959513519664,1.5806988352745424,871.8026315789474
91043867-83ed-4bca-8a7e-1ab64d71a506,Back to School Deals 2021,Online Display Ads,2024-05-27,2024-07-26,Inactive Customers,13175.08,219826.0,1731.0,49.0,2.83,45.89,60,0.7874409760446899,2.8307336799537843,268.8791836734694
4e5f1839-4d4a-43f4-acd5-25ae20c459e9,Clearance Collection 2021,Influencer Marketing,2022-05-13,2022-08-11,In-Store Shoppers,32420.18,1982184.0,12377.0,433.0,3.5,955.62,90,0.624412264451736,3.4984244970509817,74.87339491916859
7f4c23bf-74f0-4ee7-8dab-2872ca4234fc,Clearance Promotion 2021,TV Advertisement,2021-01-04,2021-01-18,Inactive Customers,199238.42,10615343.0,42286.0,1149.0,2.72,-22.18,14,0.39834793845097605,2.7172113701934446,173.40158398607485
45bf7496-7f94-4163-ad86-d1c8b6a88c8a,Flash Bonanza 2023,Radio Advertisement,2023-02-18,2023-03-20,Southern States,100404.11,2770852.0,13359.0,453.0,3.39,-53.19,30,0.4821260753010265,3.390972378172019,221.64262693156732
0be68843-5882-41f2-aafb-d95717708498,Black Friday Special 2023,Print Advertisement,2023-11-10,2024-02-08,Online Shoppers,68823.27,3566015.0,21611.0,732.0,3.39,85.07,90,0.6060266151432342,3.3871639442876313,94.0208606557377
731c46c4-396e-4c7e-91fb-6af66add3f04,VIP Collection 2024,Radio Advertisement,2020-05-20,2020-05-27,East Coast,142087.32,3028378.0,9504.0,182.0,1.91,-46.93,7,0.3138313645126203,1.914983164983165,780.6995604395605
8a7e3b53-8386-42a8-a3b8-8a3c13071bbf,New Year Discount 2024,Print Advertisement,2022-08-03,2022-10-02,High-Value Customers,79211.67,4471886.0,30902.0,992.0,3.21,795.1,60,0.6910283491126563,3.2101482104718144,79.85047379032258
a64e4f51-0641-41ed-8966-522bb13a1b65,Anniversary Bonanza 2024,In-Store Promotion,2021-03-07,2021-06-05,Seniors (60+),24741.23,748664.0,6521.0,1724.0,26.44,3332.43,90,0.8710182404923972,26.43766293513265,14.351061484918793
b2561359-bc93-47e4-a45c-9ae50248a610,Anniversary Event 2024,In-Store Promotion,2021-02-01,2021-03-18,East Coast,25694.56,1076214.0,5814.0,1421.0,24.44,678.24,45,0.5402271295485842,24.441004471964227,18.082026741731177
49fe99c6-27c7-4a41-8ae7-c81a49bec3d5,Unknown,TV Advertisement,2020-05-19,2020-08-17,East Coast,103900.72,622957.0,2519.0,38.0,1.51,-92.62,90,0.4043617777792046,1.5085351329892815,2734.2294736842105
cf2dfa54-404c-4418-8722-50131382926b,Winter Promotion 2022,Unknown,2020-10-27,2021-01-25,East Coast,26701.68,254493.0,845.0,216.0,25.56,206.9,90,0.3320327081687905,25.562130177514792,123.61888888888889
fe321409-61d2-4f38-926b-effe7bbcaa36,Exclusive Sale 2020,In-Store Promotion,2023-01-17,2023-02-16,Seniors (60+),10475.28,916302.0,1955.0,641.0,32.79,2403.05,30,0.21335760480714872,32.78772378516624,16.342090483619344
162cf546-eb1a-4abc-84d6-591b203a1095,VIP Blowout 2024,Social Media,2021-05-24,2021-06-23,Kitchen Enthusiasts,12237.21,1048047.0,19293.0,0.0,1.74,875.33,30,1.8408525571849355,0.0,0.0
047c8f98-2a6c-44e2-b009-73ec399bb262,Back to School Collection 2022,Email Marketing,2023-02-20,2023-03-22,Online Shoppers,24505.04,1212342.0,39283.0,2612.0,6.65,4554.54,30,3.2402572871351483,6.649186671079092,9.381715160796325
a3129848-1b75-43db-9547-dad305e5e5c0,Exclusive Special 2020,In-Store Promotion,2024-05-24,2024-08-22,Inactive Customers,14376.99,806674.0,7766.0,2920.0,37.6,4439.81,90,0.9627185207407206,37.59979397373165,4.923626712328767
e43e98ec-64be-4725-96f1-1621289bacb8,Winter Collection 2022,SMS Marketing,2024-01-02,2024-01-16,Loyal Customers,13080.46,396544.0,699.0,21.0,3.0,-42.29,14,0.17627299870884441,3.004291845493562,622.8790476190476
01cf81a9-23b8-46ee-810b-14ecc90e8d02,Back to School Deals 2022,Radio Advertisement,2024-09-19,2024-11-03,East Coast,108048.97,5750593.0,0.0,1203.0,2.24,208.26,45,0.0,0.0,89.8162676641729
38d960e0-eb21-4aa2-b4e1-4783085bfa81,Fall Event 2022,Search Engine Marketing,2020-06-25,2020-08-24,New Customers,25310.65,1782598.0,69846.0,7749.0,11.09,14649.02,60,3.9182137531849586,11.094407696933253,3.266311782165441
d9dd9e70-e314-460c-96d8-f315db289480,New Year Special 2022,TV Advertisement,2023-05-07,2023-07-06,Midwest,65507.83,769782.0,2197.0,88.0,4.01,-32.97,60,0.2854054784341541,4.005461993627675,744.4071590909091
25934dac-0eac-47e8-bc4a-7ee588fdc8e1,Limited Time Sale 2021,Online Display Ads,2021-11-01,2021-12-31,Online Shoppers,13865.94,382968.0,1738.0,37.0,2.13,-32.23,60,0.4538238181780201,2.128883774453395,374.75513513513516
80108080-3ce9-4cb2-8430-5b577f768c73,Holiday Deals 2023,Influencer Marketing,2023-07-23,2023-09-06,Technology Enthusiasts,48103.87,926913.0,6539.0,323.0,4.94,99.65,45,0.7054599514733314,4.939593209970944,148.92839009287925
038bb346-9db6-4560-ba78-27b418c966ac,Exclusive Extravaganza 2024,Radio Advertisement,2021-05-01,2021-07-30,Inactive Customers,111146.5,554209.0,766.0,12.0,1.57,-94.79,90,0.1382150055304046,1.5665796344647518,9262.208333333334
854871f9-ee3b-4c7d-8ea4-cd70ad409988,Summer Deals 2022,Search Engine Marketing,2024-03-29,2024-05-13,New Customers,38589.07,414932.0,24128.0,3220.0,13.35,2334.04,45,5.814928711210512,13.345490716180372,11.984183229813665
786abd6d-e85c-48da-9707-7137892d3997,Flash Sale 2020,Online Display Ads,2021-08-18,2021-09-01,Loyal Customers,44696.86,3883473.0,0.0,859.0,2.45,288.88,14,0.0,0.0,52.03359720605355
8af947d0-9a2a-4bb1-8083-e91c1e0c44bd,Winter Special 2022,Email Marketing,2021-05-21,2021-05-28,Seniors (60+),25166.69,2067108.0,81859.0,4346.0,5.31,3393.77,7,3.9600736874899614,5.309129112253998,5.790770823745973
4a28fb0a-3344-480c-87cf-1c922e1f2a99,Holiday Discount 2022,Search Engine Marketing,2023-10-20,2023-11-03,Technology Enthusiasts,35260.38,673406.0,52798.0,5912.0,11.2,5426.25,14,7.840440982111832,11.197393840675783,5.9642050067659
13458b14-1d05-479d-9a20-4fb8d1db50f2,VIP Extravaganza 2022,Influencer Marketing,2024-08-19,2024-10-18,Middle-aged (41-60),34572.01,1135683.0,10312.0,220.0,2.13,43.72,60,0.9079998555935063,2.133436772692009,157.1455
5f0e7e89-9fc0-41b3-9905-65cef461279d,Black Friday Collection 2023,Influencer Marketing,2024-06-16,2024-06-30,West Coast,74194.26,4278738.0,33109.0,1523.0,4.6,869.61,14,0.773802929742368,4.599957715424809,48.715863427445825
e61f0601-01f3-491e-bccc-bd0bf9d32fe6,Clearance Special 2020,SMS Marketing,2020-05-10,2020-05-24,East Coast,28644.94,1276888.0,11005.0,390.0,3.54,113.82,14,0.8618610246160979,3.543843707405725,73.4485641025641
9685fc9f-03c9-4ebe-a56a-bcc25216546a,Anniversary Event 2020,Social Media,2020-06-05,2020-09-03,Young Adults (18-25),11643.06,385074.0,5337.0,139.0,2.6,175.37,90,1.385967372505025,2.6044594341390295,83.76302158273381
72eb7c25-2d02-463f-9e38-76ddb236354e,Fall Bonanza 2024,Print Advertisement,2024-04-18,2024-04-25,All Customers,50831.2,3665422.0,23811.0,0.0,1.08,67.97,7,0.6496114226411038,0.0,0.0
91a1bb69-78ed-42c9-810a-69a31d97bb5c,Back to School Bonanza 2024,In-Store Promotion,2024-10-06,2024-11-05,East Coast,12656.4,1086381.0,5198.0,1409.0,3.6950000000000003,4610.23,30,0.4784693399461147,27.106579453636016,8.982540809084457
69febf17-1e71-403a-9fc0-5d9fe06cd3e6,New Year Promotion 2021,In-Store Promotion,2022-12-24,2023-01-07,High-Value Customers,24340.88,319196.0,1146.0,230.0,20.07,397.94,14,0.3590270554768857,20.069808027923212,105.82991304347827
3398c829-9f8a-4aef-b771-41e37228f98f,Limited Time Event 2023,Social Media,2023-09-26,2023-10-26,Southern States,15025.04,677445.0,12772.0,491.0,3.84,822.33,30,1.8853191033958476,3.8443470090823677,30.600896130346236
aa2660d4-9e7f-4c5d-a8a2-46b4abf953d4,Spring Promotion 2024,Print Advertisement,2020-06-22,2020-09-20,Loyal Customers,54228.74,5181268.0,20771.0,515.0,2.48,82.93,90,0.4008864239410121,2.4794184199123777,105.29852427184466
235d978a-91d1-40b4-be70-785d49a1878a,Exclusive Blowout 2021,Search Engine Marketing,2020-07-15,2020-08-14,All Customers,35931.32,2952329.0,165028.0,12200.0,7.39,11851.96,30,5.5897564261977575,7.39268487771772,2.9451901639344262
3542e4e4-d7cf-4e9e-8473-93078811b170,Summer Event 2021,Online Display Ads,2020-03-04,2020-05-03,Loyal Customers,36137.98,1722516.0,4675.0,118.0,2.52,40.08,60,0.27140531640925253,2.524064171122995,306.2540677966102
8b7bed1f-75b3-41b8-99e7-f6b2e0939ba7,Exclusive Bonanza 2023,Influencer Marketing,2023-05-04,2023-06-03,Middle-aged (41-60),58672.4,2554191.0,6413.0,143.0,2.23,-29.05,30,0.2510775427522844,2.2298456260720414,410.29650349650353
1eb5ec7f-abfc-4f66-9064-b3fd95d1a195,New Year Bonanza 2021,In-Store Promotion,2020-10-14,2020-10-21,In-Store Shoppers,20549.06,117250.0,741.0,209.0,28.21,386.33,7,0.6319829424307036,28.205128205128204,98.32086124401914
27c4c42d-e3ee-4e84-967d-1b1fe09fbd5e,Summer Bonanza 2022,Radio Advertisement,2024-01-17,2024-01-31,Kitchen Enthusiasts,99933.7,7323201.0,57645.0,950.0,1.65,291.27,14,0.7871557806483804,1.6480180414606644,105.19336842105263
9ff8aa36-1007-4099-a5bd-fe3344772484,Summer Event 2022,Unknown,2020-06-01,2020-07-01,Southern States,24548.16,271129.0,3542.0,155.0,4.38,42.04,30,1.306389209564451,4.376058723884811,158.37522580645162
489afdcd-64a1-486b-818e-37185bf87352,Winter Deals 2022,Online Display Ads,2024-10-05,2024-10-12,West Coast,35956.61,3103285.0,19735.0,936.0,4.74,1199.06,7,0.6359390130136291,4.74284266531543,38.41518162393162
fdd902d9-c6af-42b8-9cd0-89414c896c4b,Flash Event 2024,Email Marketing,2025-01-13,2025-01-20,Southern States,19446.17,1537250.0,56055.0,2490.0,4.44,1684.02,7,3.6464465766791347,4.442065828204441,7.8097068273092365
6e279f55-d2e0-4540-916f-eb9017d0662b,Clearance Discount 2022,Online Display Ads,2020-09-05,2020-09-12,All Customers,21727.91,2153624.0,16545.0,639.0,3.86,679.22,7,0.7682399527494121,3.8621940163191293,34.00298904538341
91188f4f-426a-492b-b6b0-5783a8142306,Winter Special 2020,Radio Advertisement,2021-08-12,2021-08-26,High-Value Customers,66286.5,4869810.0,44210.0,2036.0,4.61,2586.57,14,0.9078382934857828,4.605292920153811,32.55722003929273
736327b2-acd1-4006-b381-7475c5c1d908,VIP Bonanza 2022,TV Advertisement,2022-08-22,2022-11-20,Midwest,124039.19,4935110.0,5868.0,251.0,4.28,-0.2,90,0.11890312475304503,4.277436946148602,494.18003984063745
34336829-01bb-4bf9-b3a4-eac2cea4f5d5,Unknown,Print Advertisement,2024-05-20,2024-07-04,Seniors (60+),77582.85,6531963.0,20489.0,719.0,3.51,204.35,45,0.3136729341547097,3.509200058568012,107.90382475660641
d1b8ef62-c3eb-40e4-9b8d-7cca2d10e749,Limited Time Deals 2023,Email Marketing,2022-08-10,2022-09-24,Young Adults (18-25),6995.41,363471.0,11525.0,376.0,3.26,1838.24,45,3.170816928998462,3.2624728850325377,18.604813829787233
44febcdd-01e2-4d69-94e0-34ed804d8488,Spring Special 2023,Radio Advertisement,2024-10-16,2024-11-15,Home Improvement,53108.96,1254433.0,7481.0,332.0,4.44,186.25,30,0.5963650509831931,4.437909370405026,159.9667469879518
e19a9899-afca-432f-bf89-9503b89bd983,Limited Time Event 2022,Search Engine Marketing,2021-02-01,2021-05-02,Online Shoppers,31059.19,455153.0,22523.0,1542.0,6.85,957.42,90,4.948445907200436,6.846334857701017,20.142146562905317
a910a5e0-b762-4ea7-a49e-80c707c0147b,Spring Promotion 2024,Radio Advertisement,2023-05-14,2023-06-28,In-Store Shoppers,120819.71,4050106.0,40371.0,1671.0,4.14,295.36,45,0.996788726023467,4.13910975700379,72.30383602633154
bc514826-162e-486b-b12b-19796857e2dc,Back to School Deals 2020,Print Advertisement,2020-08-18,2020-09-01,Technology Enthusiasts,28574.47,1484317.0,11671.0,284.0,3.6950000000000003,361.43,14,0.7862875652572867,2.433381886727787,100.6143309859155
23f8b4b2-ed67-41ee-960e-34670298be1c,Flash Deals 2022,Email Marketing,2023-11-28,2023-12-12,Southern States,27387.63,2609904.0,85870.0,5872.0,6.84,9972.45,14,3.290159331530968,6.838243856993128,4.664105926430518
2cac3e91-4a45-42e8-b683-6f5e697718b2,Fall Discount 2021,SMS Marketing,2023-05-03,2023-07-02,Kitchen Enthusiasts,22308.87,62998.0,452.0,16.0,3.54,-81.53,60,0.7174830947014191,3.5398230088495577,1394.304375
0796583d-28a2-4336-9ff0-081c519ad815,Fall Special 2023,TV Advertisement,2022-03-25,2022-05-09,Adults (26-40),62770.27,4124308.0,22385.0,705.0,3.15,345.06,45,0.5427577183857267,3.149430422157695,89.0358439716312
b9bcbbf1-8a52-44b0-8c2d-9f0db6da72ad,Summer Bonanza 2022,Social Media,2022-02-27,2022-05-28,High-Value Customers,30911.91,1480260.0,28855.0,844.0,2.92,2211.8,90,1.9493197141042788,2.9249696759660373,36.62548578199052
